,ticker,ticker_,country,id,isin,meetingDate,meetingId,meetingType
83842,FLU,,Denmark,503815,DK0010218189,2016-08-24 00:00:00,1059482,Annual
83843,FLU,,Denmark,503815,DK0010218189,2014-12-11 00:00:00,929241,Special
83844,FLU,,Denmark,503815,DK0010218189,2015-08-19 00:00:00,883854,Annual
83845,FLU,,Denmark,503815,DK0010218189,2014-08-20 00:00:00,850895,Annual
83846,FLUG.B,,Denmark,503815,DK0010218189,2018-08-09 00:00:00,1254878,Annual
83847,FLUG.B,,Denmark,503815,DK0010218189,2017-08-16 00:00:00,1165122,Annual
83848,FLUG.B,,Denmark,503815,DK0010218189,2016-08-24 00:00:00,1059482,Annual
83849,FLUG.B,,Denmark,503815,DK0010218189,2014-12-11 00:00:00,929241,Special
83850,FLUG.B,,Denmark,503815,DK0010218189,2015-08-19 00:00:00,883854,Annual
83851,FLUG.B,,Denmark,503815,DK0010218189,2014-08-20 00:00:00,850895,Annual
83992,FNF,,United States,564390,US31620R3030,2025-06-11 00:00:00,1964458,Annual
83993,FNF,,United States,564390,US31620R3030,2024-06-12 00:00:00,1857707,Annual
83994,FNF,,United States,564390,US31620R3030,2023-06-14 00:00:00,1752612,Annual
83995,FNF,,United States,564390,US31620R3030,2022-06-15 00:00:00,1649660,Annual
83996,FNF,,United States,564390,US31620R3030,2021-06-16 00:00:00,1539964,Annual
83997,FNF,,United States,564390,US31620R3030,2020-06-10 00:00:00,1425389,Annual
83998,FNF,,United States,564390,US31620R3030,2019-06-12 00:00:00,1333608,Annual
83999,FNF,,United States,564390,US31620R3030,2018-06-13 00:00:00,1236772,Annual
84000,FNF,,United States,564390,US31620R3030,2017-06-14 00:00:00,1144321,Annual
84001,FNF,,United States,564390,US31620R3030,2016-06-15 00:00:00,1061782,Annual
84002,FNF,,United States,564390,US31620R3030,2015-06-17 00:00:00,976224,Annual
84003,FNF,,United States,564390,US31620R3030,2014-06-18 00:00:00,886539,Annual
84004,FNF,,United States,564390,US31620R3030,2013-05-22 00:00:00,793832,Annual
85684,GFH,,Bahrain,578030,BH000A0CAQK6,2026-04-01 00:00:00,2048115,Extraordinary Shareholders
85685,GFH,,Bahrain,578030,BH000A0CAQK6,2026-03-25 00:00:00,2048113,Annual
86245,GLIBK,,United States,61685,US36164V8000,2020-12-15 00:00:00,1483254,Special
86246,GLIBK,,United States,61685,US36164V8000,2020-05-19 00:00:00,1420142,Annual
86247,GLIBK,,United States,61685,US36164V8000,2019-06-24 00:00:00,1333294,Annual
86248,GLIBK,,United States,61685,US36164V8000,2018-06-25 00:00:00,1241972,Annual
86249,GLIBK,,United States,61685,US36164V8000,2018-05-07 00:00:00,1215598,Special
86250,GLIBK,,United States,61685,US36164V8000,2016-06-27 00:00:00,1066069,Annual
86251,GLIBK,,United States,61685,US36164V8000,2015-06-29 00:00:00,979224,Annual
86252,GLIBK,,United States,61685,US36164V8000,2014-06-23 00:00:00,887541,Annual
86253,GLIBK,,United States,61685,US36164V8000,2013-06-24 00:00:00,804922,Annual
86401,GMAB,,Denmark,525706,DK0010272202,2026-03-19 00:00:00,2039808,Annual
86402,GMAB,,Denmark,525706,DK0010272202,2025-03-12 00:00:00,1924583,Annual
86403,GMAB,,Denmark,525706,DK0010272202,2024-03-13 00:00:00,1820021,Annual
86404,GMAB,,Denmark,525706,DK0010272202,2023-03-29 00:00:00,1718068,Annual
86405,GMAB,,Denmark,525706,DK0010272202,2022-03-29 00:00:00,1607590,Annual
86406,GMAB,,Denmark,525706,DK0010272202,2021-04-13 00:00:00,1506654,Annual
86407,GMAB,,Denmark,525706,DK0010272202,2020-03-26 00:00:00,1384732,Annual
86408,GMAB,,Denmark,525706,DK0010272202,2019-03-29 00:00:00,1279159,Annual
86409,GMAB,,Denmark,525706,DK0010272202,2018-04-10 00:00:00,1191456,Annual
86410,GMAB,,Denmark,525706,DK0010272202,2017-03-28 00:00:00,1097098,Annual
86411,GMAB,,Denmark,525706,DK0010272202,2016-03-17 00:00:00,1023834,Annual
86412,GMAB,,Denmark,525706,DK0010272202,2014-04-09 00:00:00,842356,Annual
86413,GMAB,,Denmark,525706,DK0010272202,2013-04-17 00:00:00,763324,Annual
86959,GRAB,,Cayman Islands,3356137,KYG4124C1096,2026-03-24 00:00:00,2043410,Extraordinary Shareholders
87048,GRLA,,Denmark,544835,DK0010230630,2019-03-27 00:00:00,1282093,Annual
87049,GRLA,,Denmark,544835,DK0010230630,2018-03-20 00:00:00,1176453,Annual
87050,GRLA,,Denmark,544835,DK0010230630,2017-03-28 00:00:00,1118424,Annual
87051,GRLA,,Denmark,544835,DK0010230630,2015-03-25 00:00:00,936178,Annual
87102,GROWW,,India,3497273,INE0HOQ01053,2026-01-18 00:00:00,2031161,Special
87147,GRTHO.E,,Türkiye,3444589,TREGRNT00029,2026-04-09 00:00:00,2054424,Annual
87878,HART,,Denmark,503573,DK0010256197,2021-04-27 00:00:00,1524255,Annual
87879,HART,,Denmark,503573,DK0010256197,2020-04-21 00:00:00,1411769,Annual
87880,HART,,Denmark,503573,DK0010256197,2019-04-09 00:00:00,1287528,Annual
87881,HART,,Denmark,503573,DK0010256197,2018-04-18 00:00:00,1182728,Annual
87882,HART,,Denmark,503573,DK0010256197,2017-04-04 00:00:00,1121630,Annual
87883,HART,,Denmark,503573,DK0010256197,2016-04-11 00:00:00,1026108,Annual
87884,HART,,Denmark,503573,DK0010256197,2015-04-08 00:00:00,949558,Annual
87885,HART,,Denmark,503573,DK0010256197,2014-04-08 00:00:00,850854,Annual
87886,HARVIA,,Finland,1455221,FI4000306873,2026-04-15 00:00:00,1997753,Annual
87916,HAVAS,,Netherlands,509124,NL0015002K83,2025-05-28 00:00:00,1956899,Annual
87917,HAVAS,,Netherlands,509124,NL0015002K83,2017-05-10 00:00:00,1131537,Annual/Special
87918,HAVAS,,Netherlands,509124,NL0015002K83,2016-05-10 00:00:00,1047178,Annual/Special
87919,HAVAS,,Netherlands,509124,NL0015002K83,2015-06-04 00:00:00,967256,Annual/Special
87920,HAVAS,,Netherlands,509124,NL0015002K83,2014-06-05 00:00:00,883845,Annual/Special
87921,HAVAS,,Netherlands,509124,NL0015002K83,2013-06-05 00:00:00,799850,Annual/Special
88038,HBX,,United Kingdom,3495668,GB00BNXJB679,2026-02-12 00:00:00,2033682,Annual
88773,HLUN.B,,Denmark,516229,DK0061804770,2026-03-18 00:00:00,2038357,Annual
88774,HLUN.B,,Denmark,516229,DK0061804770,2025-03-26 00:00:00,1925215,Annual
88775,HLUN.B,,Denmark,516229,DK0061804770,2024-03-20 00:00:00,1824776,Annual
88776,HLUN.B,,Denmark,516229,DK0061804770,2023-03-21 00:00:00,1706350,Annual
88777,HLUN.B,,Denmark,516229,DK0061804770,2022-06-08 00:00:00,1652419,Extraordinary Shareholders
88778,HLUN.B,,Denmark,516229,DK0061804770,2022-03-23 00:00:00,1613376,Annual
88779,HLUN.B,,Denmark,516229,DK0061804770,2021-03-23 00:00:00,1508662,Annual
88780,HLUN.B,,Denmark,516229,DK0061804770,2020-03-24 00:00:00,1384735,Annual
88781,HLUN.B,,Denmark,516229,DK0061804770,2019-03-26 00:00:00,1282078,Annual
88782,HLUN.B,,Denmark,516229,DK0061804770,2018-03-20 00:00:00,1191457,Annual
88783,HLUN.B,,Denmark,516229,DK0061804770,2017-03-30 00:00:00,1110981,Annual
88784,HLUN.B,,Denmark,516229,DK0061804770,2016-03-31 00:00:00,1023849,Annual
88785,HLUN.B,,Denmark,516229,DK0061804770,2015-03-25 00:00:00,936170,Annual
88786,HLUN.B,,Denmark,516229,DK0061804770,2014-03-26 00:00:00,850601,Annual
88787,HLUN.B,,Denmark,516229,DK0061804770,2013-03-21 00:00:00,765566,Annual
91950,IPL,,Australia,546182,AU000000IPL1,2024-12-19 00:00:00,1883907,Annual
91951,IPL,,Australia,546182,AU000000IPL1,2023-12-20 00:00:00,1803798,Annual
91952,IPL,,Australia,546182,AU000000IPL1,2023-02-16 00:00:00,1698432,Annual
91953,IPL,,Australia,546182,AU000000IPL1,2021-12-17 00:00:00,1584563,Annual
91954,IPL,,Australia,546182,AU000000IPL1,2020-12-18 00:00:00,1486404,Annual
91955,IPL,,Australia,546182,AU000000IPL1,2019-12-20 00:00:00,1295682,Annual
91956,IPL,,Australia,546182,AU000000IPL1,2018-12-20 00:00:00,1198949,Annual
91957,IPL,,Australia,546182,AU000000IPL1,2017-12-21 00:00:00,1187705,Annual
91958,IPL,,Australia,546182,AU000000IPL1,2016-12-16 00:00:00,1100870,Annual
91959,IPL,,Australia,546182,AU000000IPL1,2015-12-17 00:00:00,1014472,Annual
91960,IPL,,Australia,546182,AU000000IPL1,2014-12-19 00:00:00,928907,Annual
91961,IPL,,Australia,546182,AU000000IPL1,2013-12-19 00:00:00,771636,Annual
91975,IPO,,United Kingdom,551022,GB00B128J450,2025-06-12 00:00:00,1956719,Annual
91976,IPO,,United Kingdom,551022,GB00B128J450,2025-04-24 00:00:00,1944663,Special
91977,IPO,,United Kingdom,551022,GB00B128J450,2024-06-12 00:00:00,1833855,Annual
91978,IPO,,United Kingdom,551022,GB00B128J450,2023-06-15 00:00:00,1725117,Annual
91979,IPO,,United Kingdom,551022,GB00B128J450,2022-06-14 00:00:00,1621453,Annual
91980,IPO,,United Kingdom,551022,GB00B128J450,2021-06-09 00:00:00,1513891,Annual
91981,IPO,,United Kingdom,551022,GB00B128J450,2020-06-18 00:00:00,1403108,Annual
92331,ISR,,Germany,530123,DE0005488100,2020-05-14 00:00:00,1393428,Annual
92332,ISR,,Germany,530123,DE0005488100,2019-03-19 00:00:00,1294755,Annual
92333,ISR,,Germany,530123,DE0005488100,2018-03-28 00:00:00,1199044,Annual
92334,ISR,,Germany,530123,DE0005488100,2017-03-15 00:00:00,1111926,Annual
92335,ISR,,Germany,530123,DE0005488100,2016-03-23 00:00:00,1027797,Annual
92336,ISR,,Germany,530123,DE0005488100,2015-03-17 00:00:00,940794,Annual
92337,ISR,,Germany,530123,DE0005488100,2014-03-25 00:00:00,851310,Annual
92353,ISS,,Denmark,510316,DK0060542181,2026-04-16 00:00:00,2040304,Annual
92354,ISS,,Denmark,510316,DK0060542181,2025-04-11 00:00:00,1927232,Annual
92355,ISS,,Denmark,510316,DK0060542181,2024-04-11 00:00:00,1834427,Annual
92356,ISS,,Denmark,510316,DK0060542181,2023-04-13 00:00:00,1708135,Annual
92357,ISS,,Denmark,510316,DK0060542181,2022-04-07 00:00:00,1617847,Annual
92358,ISS,,Denmark,510316,DK0060542181,2021-04-13 00:00:00,1517264,Annual
92359,ISS,,Denmark,510316,DK0060542181,2020-04-02 00:00:00,1403132,Annual
92360,ISS,,Denmark,510316,DK0060542181,2019-04-10 00:00:00,1279877,Annual
92361,ISS,,Denmark,510316,DK0060542181,2018-04-11 00:00:00,1195869,Annual
92362,ISS,,Denmark,510316,DK0060542181,2017-03-30 00:00:00,1110845,Annual
92363,ISS,,Denmark,510316,DK0060542181,2016-04-05 00:00:00,1033716,Annual
92364,ISS,,Denmark,510316,DK0060542181,2015-04-15 00:00:00,937282,Annual
92476,ITP,,France,537651,FR0004024222,2025-12-17 00:00:00,2021297,Extraordinary Shareholders
92477,ITP,,France,537651,FR0004024222,2025-04-17 00:00:00,1938871,Annual/Special
92478,ITP,,France,537651,FR0004024222,2024-04-16 00:00:00,1832422,Annual/Special
92479,ITP,,France,537651,FR0004024222,2023-04-21 00:00:00,1726240,Annual/Special
92480,ITP,,France,537651,FR0004024222,2022-04-29 00:00:00,1624198,Annual/Special
92481,ITP,,France,537651,FR0004024222,2021-04-23 00:00:00,1519072,Annual/Special
92482,ITP,,France,537651,FR0004024222,2020-06-24 00:00:00,1435055,Annual/Special
92483,ITP,,France,537651,FR0004024222,2019-04-26 00:00:00,1311573,Annual/Special
92484,ITP,,France,537651,FR0004024222,2018-04-27 00:00:00,1215264,Annual/Special
92485,ITP,,France,537651,FR0004024222,2017-04-28 00:00:00,1117640,Annual/Special
92486,ITP,,France,537651,FR0004024222,2016-04-22 00:00:00,1039372,Annual/Special
92487,ITP,,France,537651,FR0004024222,2015-04-24 00:00:00,954280,Annual/Special
92488,ITP,,France,537651,FR0004024222,2014-04-25 00:00:00,864709,Annual/Special
93636,JYSK,,Denmark,510317,DK0010307958,2026-03-17 00:00:00,2000068,Annual
93637,JYSK,,Denmark,510317,DK0010307958,2025-04-24 00:00:00,1944979,Extraordinary Shareholders
93638,JYSK,,Denmark,510317,DK0010307958,2025-03-25 00:00:00,1890575,Annual
93639,JYSK,,Denmark,510317,DK0010307958,2024-09-17 00:00:00,1890340,Extraordinary Shareholders
93640,JYSK,,Denmark,510317,DK0010307958,2024-04-18 00:00:00,1837653,Extraordinary Shareholders
93641,JYSK,,Denmark,510317,DK0010307958,2023-12-01 00:00:00,1801605,Extraordinary Shareholders
93642,JYSK,,Denmark,510317,DK0010307958,2024-03-21 00:00:00,1782657,Annual
93643,JYSK,,Denmark,510317,DK0010307958,2023-03-30 00:00:00,1676585,Annual
93644,JYSK,,Denmark,510317,DK0010307958,2022-09-14 00:00:00,1668581,Extraordinary Shareholders
93645,JYSK,,Denmark,510317,DK0010307958,2022-04-21 00:00:00,1626659,Extraordinary Shareholders
93646,JYSK,,Denmark,510317,DK0010307958,2022-01-06 00:00:00,1597357,Extraordinary Shareholders
93647,JYSK,,Denmark,510317,DK0010307958,2021-12-07 00:00:00,1590070,Extraordinary Shareholders
93648,JYSK,,Denmark,510317,DK0010307958,2022-03-22 00:00:00,1570200,Annual
93649,JYSK,,Denmark,510317,DK0010307958,2021-04-27 00:00:00,1523266,Extraordinary Shareholders
93650,JYSK,,Denmark,510317,DK0010307958,2021-03-23 00:00:00,1463001,Annual
93651,JYSK,,Denmark,510317,DK0010307958,2020-07-28 00:00:00,1452396,Special
93652,JYSK,,Denmark,510317,DK0010307958,2019-10-09 00:00:00,1365009,Special
93653,JYSK,,Denmark,510317,DK0010307958,2020-06-16 00:00:00,1359279,Annual
93654,JYSK,,Denmark,510317,DK0010307958,2019-09-11 00:00:00,1359278,Special
93655,JYSK,,Denmark,510317,DK0010307958,2019-05-06 00:00:00,1320427,Special
93656,JYSK,,Denmark,510317,DK0010307958,2019-03-26 00:00:00,1282075,Annual
93657,JYSK,,Denmark,510317,DK0010307958,2018-08-14 00:00:00,1254653,Special
93658,JYSK,,Denmark,510317,DK0010307958,2018-07-03 00:00:00,1249111,Special
93659,JYSK,,Denmark,510317,DK0010307958,2018-04-17 00:00:00,1213992,Special
93660,JYSK,,Denmark,510317,DK0010307958,2018-03-20 00:00:00,1195871,Annual
93661,JYSK,,Denmark,510317,DK0010307958,2017-06-02 00:00:00,1148666,Special
93662,JYSK,,Denmark,510317,DK0010307958,2017-04-20 00:00:00,1128308,Special
93663,JYSK,,Denmark,510317,DK0010307958,2017-03-21 00:00:00,1110896,Annual
93664,JYSK,,Denmark,510317,DK0010307958,2016-03-16 00:00:00,1019440,Annual
93665,JYSK,,Denmark,510317,DK0010307958,2016-01-19 00:00:00,1019157,Special
93666,JYSK,,Denmark,510317,DK0010307958,2015-12-15 00:00:00,1015640,Special
93667,JYSK,,Denmark,510317,DK0010307958,2015-02-24 00:00:00,939234,Special
93668,JYSK,,Denmark,510317,DK0010307958,2015-03-24 00:00:00,936168,Annual
93669,JYSK,,Denmark,510317,DK0010307958,2014-05-05 00:00:00,875985,Special
93670,JYSK,,Denmark,510317,DK0010307958,2014-04-10 00:00:00,864118,Special
93671,JYSK,,Denmark,510317,DK0010307958,2014-03-19 00:00:00,844056,Annual
93672,JYSK,,Denmark,510317,DK0010307958,2013-02-26 00:00:00,768628,Special
93673,JYSK,,Denmark,510317,DK0010307958,2013-03-20 00:00:00,763389,Annual
94315,KIB,,Kuwait,548118,KW0EQ0100069,2026-03-16 00:00:00,2047121,Extraordinary Shareholders
94316,KIB,,Kuwait,548118,KW0EQ0100069,2026-03-16 00:00:00,2046814,Annual
95224,KTLEV.E,,Türkiye,3447098,TREKTLV00019,2026-03-12 00:00:00,2042767,Annual
95225,KTN,,Austria,527616,AT0000A0E9W5,2025-06-11 00:00:00,1931260,Annual
95226,KTN,,Austria,527616,AT0000A0E9W5,2024-05-06 00:00:00,1821494,Annual
95227,KTN,,Austria,527616,AT0000A0E9W5,2023-11-08 00:00:00,1797930,Extraordinary Shareholders
95228,KTN,,Austria,527616,AT0000A0E9W5,2023-05-22 00:00:00,1718699,Annual
95229,KTN,,Austria,527616,AT0000A0E9W5,2022-05-06 00:00:00,1631844,Annual
95230,KTN,,Austria,527616,AT0000A0E9W5,2021-06-08 00:00:00,1542716,Annual
95231,KTN,,Austria,527616,AT0000A0E9W5,2020-06-16 00:00:00,1392801,Annual
95232,KTN,,Austria,527616,AT0000A0E9W5,2019-05-21 00:00:00,1327842,Annual
95233,KTN,,Austria,527616,AT0000A0E9W5,2019-01-15 00:00:00,1287988,Special
95234,KTN,,Austria,527616,AT0000A0E9W5,2018-06-04 00:00:00,1224845,Annual
95235,KTN,,Austria,527616,AT0000A0E9W5,2017-06-27 00:00:00,1151371,Annual
95236,KTN,,Austria,527616,AT0000A0E9W5,2016-06-14 00:00:00,1038744,Annual
95237,KTN,,Austria,527616,AT0000A0E9W5,2015-06-25 00:00:00,967856,Annual
95238,KTN,,Austria,527616,AT0000A0E9W5,2014-05-30 00:00:00,852938,Annual
95293,KUYAS.E,,Türkiye,634657,TREKYAS00018,2026-02-18 00:00:00,2036229,Special
95870,LENSKART,,India,3483967,INE956O01016,2026-03-20 00:00:00,2042539,Special
97234,LUKN,,Switzerland,531170,CH1252930610,2026-04-13 00:00:00,2041318,Annual
97235,LUKN,,Switzerland,531170,CH1252930610,2026-04-13 00:00:00,2035159,Annual
97627,MAERSK.B,,Denmark,510383,DK0010244508,2026-03-25 00:00:00,2038703,Annual
97628,MAERSK.B,,Denmark,510383,DK0010244508,2025-03-18 00:00:00,1924598,Annual
97629,MAERSK.B,,Denmark,510383,DK0010244508,2024-04-26 00:00:00,1837898,Extraordinary Shareholders
97630,MAERSK.B,,Denmark,510383,DK0010244508,2024-03-14 00:00:00,1822147,Annual
97631,MAERSK.B,,Denmark,510383,DK0010244508,2023-03-28 00:00:00,1719469,Annual
97632,MAERSK.B,,Denmark,510383,DK0010244508,2022-03-15 00:00:00,1608743,Annual
97633,MAERSK.B,,Denmark,510383,DK0010244508,2021-03-23 00:00:00,1507103,Annual
97634,MAERSK.B,,Denmark,510383,DK0010244508,2020-03-23 00:00:00,1384756,Annual
97635,MAERSK.B,,Denmark,510383,DK0010244508,2019-04-02 00:00:00,1286823,Annual
97636,MAERSK.B,,Denmark,510383,DK0010244508,2018-04-10 00:00:00,1191453,Annual
97637,MAERSK.B,,Denmark,510383,DK0010244508,2017-03-28 00:00:00,1110563,Annual
97638,MAERSK.B,,Denmark,510383,DK0010244508,2016-04-12 00:00:00,1023725,Annual
97639,MAERSK.B,,Denmark,510383,DK0010244508,2015-03-30 00:00:00,936185,Annual
97640,MAERSK.B,,Denmark,510383,DK0010244508,2014-03-31 00:00:00,843235,Annual
97641,MAERSK.B,,Denmark,510383,DK0010244508,2013-04-11 00:00:00,758832,Annual
97924,MATAS,,Denmark,624202,DK0060497295,2025-06-16 00:00:00,1926270,Annual
97925,MATAS,,Denmark,624202,DK0060497295,2023-06-29 00:00:00,1708586,Annual
97926,MATAS,,Denmark,624202,DK0060497295,2022-06-28 00:00:00,1660494,Annual
97927,MATAS,,Denmark,624202,DK0060497295,2021-06-29 00:00:00,1555452,Annual
97928,MATAS,,Denmark,624202,DK0060497295,2020-06-30 00:00:00,1411552,Annual
97929,MATAS,,Denmark,624202,DK0060497295,2019-06-27 00:00:00,1279410,Annual
97930,MATAS,,Denmark,624202,DK0060497295,2018-06-28 00:00:00,1176263,Annual
97931,MATAS,,Denmark,624202,DK0060497295,2017-06-29 00:00:00,1111969,Annual
97932,MATAS,,Denmark,624202,DK0060497295,2016-06-29 00:00:00,1023856,Annual
97933,MATAS,,Denmark,624202,DK0060497295,2015-06-24 00:00:00,920751,Annual
97934,MATAS,,Denmark,624202,DK0060497295,2014-06-30 00:00:00,850894,Annual
98103,MBRF3,,Brazil,580022,BRMBRFACNOR1,2025-08-05 00:00:00,1974237,Extraordinary Shareholders
98104,MBRF3,,Brazil,580022,BRMBRFACNOR1,2025-03-31 00:00:00,1933447,Annual
98105,MBRF3,,Brazil,580022,BRMBRFACNOR1,2025-03-31 00:00:00,1933446,Extraordinary Shareholders
98106,MBRF3,,Brazil,580022,BRMBRFACNOR1,2024-04-29 00:00:00,1840710,Extraordinary Shareholders
98107,MBRF3,,Brazil,580022,BRMBRFACNOR1,2024-04-29 00:00:00,1840709,Annual
98108,MBRF3,,Brazil,580022,BRMBRFACNOR1,2023-04-11 00:00:00,1726983,Annual
98109,MBRF3,,Brazil,580022,BRMBRFACNOR1,2022-04-08 00:00:00,1617859,Annual
98110,MBRF3,,Brazil,580022,BRMBRFACNOR1,2021-04-08 00:00:00,1512899,Annual
98111,MBRF3,,Brazil,580022,BRMBRFACNOR1,2021-04-08 00:00:00,1512897,Special
98112,MBRF3,,Brazil,580022,BRMBRFACNOR1,2020-03-30 00:00:00,1399918,Special
98113,MBRF3,,Brazil,580022,BRMBRFACNOR1,2020-03-30 00:00:00,1389072,Annual
98114,MBRF3,,Brazil,580022,BRMBRFACNOR1,2019-12-30 00:00:00,1383054,Special
98115,MBRF3,,Brazil,580022,BRMBRFACNOR1,2019-04-26 00:00:00,1314074,Annual
98116,MBRF3,,Brazil,580022,BRMBRFACNOR1,2018-04-27 00:00:00,1217662,Annual
98117,MBRF3,,Brazil,580022,BRMBRFACNOR1,2017-04-28 00:00:00,1129694,Annual
98118,MBRF3,,Brazil,580022,BRMBRFACNOR1,2016-11-07 00:00:00,1093886,Special
98119,MBRF3,,Brazil,580022,BRMBRFACNOR1,2016-10-31 00:00:00,1092736,Special
98120,MBRF3,,Brazil,580022,BRMBRFACNOR1,2016-07-15 00:00:00,1070812,Special
98121,MBRF3,,Brazil,580022,BRMBRFACNOR1,2016-04-29 00:00:00,1045305,Annual
98122,MBRF3,,Brazil,580022,BRMBRFACNOR1,2015-04-24 00:00:00,955285,Annual
98123,MBRF3,,Brazil,580022,BRMBRFACNOR1,2014-04-17 00:00:00,862748,Annual
98124,MBRF3,,Brazil,580022,BRMBRFACNOR1,2014-01-22 00:00:00,846307,Special
98125,MBRF3,,Brazil,580022,BRMBRFACNOR1,2013-04-30 00:00:00,787039,Special
98126,MBRF3,,Brazil,580022,BRMBRFACNOR1,2013-04-30 00:00:00,787034,Annual
98386,MDCA,,France,599576,FR0010372581,2014-03-18 00:00:00,851047,Annual/Special
98387,MDCA,,France,599576,FR0010372581,2013-06-25 00:00:00,777922,Annual/Special
100343,MOTV3,,Brazil,533027,BRMOTVACNOR7,2026-04-15 00:00:00,2054720,Extraordinary Shareholders
100344,MOTV3,,Brazil,533027,BRMOTVACNOR7,2026-04-15 00:00:00,2054719,Annual
100345,MOTV3,,Brazil,533027,BRMOTVACNOR7,2025-04-23 00:00:00,1943055,Annual
100346,MOTV3,,Brazil,533027,BRMOTVACNOR7,2025-04-23 00:00:00,1943054,Extraordinary Shareholders
100347,MOTV3,,Brazil,533027,BRMOTVACNOR7,2024-04-18 00:00:00,1836020,Annual
100348,MOTV3,,Brazil,533027,BRMOTVACNOR7,2024-04-18 00:00:00,1836019,Extraordinary Shareholders
100349,MOTV3,,Brazil,533027,BRMOTVACNOR7,2022-04-19 00:00:00,1622866,Extraordinary Shareholders
100350,MOTV3,,Brazil,533027,BRMOTVACNOR7,2022-04-19 00:00:00,1622845,Annual
100351,MOTV3,,Brazil,533027,BRMOTVACNOR7,2021-04-08 00:00:00,1512097,Special
100352,MOTV3,,Brazil,533027,BRMOTVACNOR7,2021-04-08 00:00:00,1512082,Annual
100353,MOTV3,,Brazil,533027,BRMOTVACNOR7,2020-04-09 00:00:00,1393743,Annual
100354,MOTV3,,Brazil,533027,BRMOTVACNOR7,2020-01-10 00:00:00,1384082,Special
100355,MOTV3,,Brazil,533027,BRMOTVACNOR7,2019-04-22 00:00:00,1311443,Special
100356,MOTV3,,Brazil,533027,BRMOTVACNOR7,2019-04-22 00:00:00,1291914,Annual
100357,MOTV3,,Brazil,533027,BRMOTVACNOR7,2018-04-16 00:00:00,1211504,Special
100358,MOTV3,,Brazil,533027,BRMOTVACNOR7,2018-04-16 00:00:00,1211503,Annual
100359,MOTV3,,Brazil,533027,BRMOTVACNOR7,2017-04-11 00:00:00,1121590,Special
100360,MOTV3,,Brazil,533027,BRMOTVACNOR7,2017-04-11 00:00:00,1121589,Annual
100361,MOTV3,,Brazil,533027,BRMOTVACNOR7,2016-11-29 00:00:00,1100695,Special
100362,MOTV3,,Brazil,533027,BRMOTVACNOR7,2016-04-15 00:00:00,1038606,Special
100363,MOTV3,,Brazil,533027,BRMOTVACNOR7,2016-04-15 00:00:00,1038604,Annual
100364,MOTV3,,Brazil,533027,BRMOTVACNOR7,2015-07-21 00:00:00,990394,Special
100365,MOTV3,,Brazil,533027,BRMOTVACNOR7,2015-04-16 00:00:00,960518,Special
100366,MOTV3,,Brazil,533027,BRMOTVACNOR7,2015-04-16 00:00:00,952560,Annual
100367,MOTV3,,Brazil,533027,BRMOTVACNOR7,2014-04-15 00:00:00,861995,Annual
100368,MOTV3,,Brazil,533027,BRMOTVACNOR7,2013-04-18 00:00:00,782078,Annual
101575,MVIS,,United States,99282,US5949603048,2023-05-17 00:00:00,1740215,Annual
101576,MVIS,,United States,99282,US5949603048,2022-06-01 00:00:00,1639168,Annual
101680,MYCR,,Sweden,526535,SE0025158629,2025-05-07 00:00:00,1927242,Annual
101681,MYCR,,Sweden,526535,SE0025158629,2024-05-08 00:00:00,1824900,Annual
101682,MYCR,,Sweden,526535,SE0025158629,2023-05-09 00:00:00,1708775,Annual
101683,MYCR,,Sweden,526535,SE0025158629,2022-05-05 00:00:00,1625001,Annual
101684,MYCR,,Sweden,526535,SE0025158629,2021-05-05 00:00:00,1521229,Annual
101685,MYCR,,Sweden,526535,SE0025158629,2020-06-25 00:00:00,1418812,Annual
101686,MYCR,,Sweden,526535,SE0025158629,2019-05-09 00:00:00,1287028,Annual
101687,MYCR,,Sweden,526535,SE0025158629,2018-05-08 00:00:00,1180118,Annual
101688,MYCR,,Sweden,526535,SE0025158629,2017-05-04 00:00:00,1111917,Annual
101689,MYCR,,Sweden,526535,SE0025158629,2016-05-03 00:00:00,1023878,Annual
101690,MYCR,,Sweden,526535,SE0025158629,2015-05-05 00:00:00,939720,Annual
101691,MYCR,,Sweden,526535,SE0025158629,2014-05-06 00:00:00,851188,Annual
102379,NEM,,Mexico,610498,MX01NE000001,2025-03-27 00:00:00,1936928,Extraordinary Shareholders
102380,NEM,,Mexico,610498,MX01NE000001,2025-03-27 00:00:00,1936924,Annual
102381,NEM,,Mexico,610498,MX01NE000001,2024-03-04 00:00:00,1821599,Annual
102382,NEM,,Mexico,610498,MX01NE000001,2024-03-04 00:00:00,1821598,Extraordinary Shareholders
102383,NEM,,Mexico,610498,MX01NE000001,2023-03-28 00:00:00,1727029,Annual
102384,NEM,,Mexico,610498,MX01NE000001,2022-03-24 00:00:00,1615421,Annual
102385,NEM,,Mexico,610498,MX01NE000001,2021-07-29 00:00:00,1560657,Extraordinary Shareholders
102386,NEM,,Mexico,610498,MX01NE000001,2021-03-11 00:00:00,1506700,Annual
102387,NEM,,Mexico,610498,MX01NE000001,2020-06-19 00:00:00,1445007,Special
102388,NEM,,Mexico,610498,MX01NE000001,2020-02-25 00:00:00,1394289,Annual
102389,NEM,,Mexico,610498,MX01NE000001,2019-02-28 00:00:00,1295211,Annual
102390,NEM,,Mexico,610498,MX01NE000001,2018-02-27 00:00:00,1200581,Annual
